2.69739 6.95767
2.70477 7.57996
2.75341 9.97193
2.77023 5.62212
2.69965 19.4892
2.73614 8.90333
2.75631 10.9465
2.89024 1.40362
2.77101 11.5426
2.82409 15.1775
2.8562 7.86833
2.77063 20.0969
2.93051 10.8139
3.04034 -0.649008
2.93938 16.1237
3.02408 5.89141
3.05058 5.85042
3.05227 11.0543
3.09797 5.5642
3.14361 9.63262
3.0966 13.5637
3.1529 11.1612
3.17982 13.2005
3.2102 8.17663
3.19386 10.1514
3.13506 16.694
3.23109 13.2202
3.26627 8.5413
3.2495 12.0582
3.27155 19.2289
3.28966 16.2487
3.24751 22.6617
3.26224 19.4004
3.36912 13.9708
3.36914 18.5686
3.43571 14.8765
3.37541 17.6031
3.38316 25.6384
3.56006 11.5636
3.47191 17.6369
3.51185 16.8077
3.60565 7.67308
3.62616 8.00212
3.61926 9.39829
3.63084 7.4236
3.69779 15.8724
3.72509 7.97821
3.67284 16.6275
3.74602 12.5452
3.74208 14.653
3.70137 21.9396
3.80249 9.10946
3.95047 1.97194
3.88211 6.08713
3.89663 9.41098
3.90311 6.82003
3.82643 22.5345
4.01605 3.49524
4.02086 1.27575
3.92794 14.2924
3.89686 20.6784
3.9897 17.3163
4.01624 7.81977
4.12298 6.38487
4.09275 9.38102
3.97986 20.8628
4.08746 15.0474
4.08881 19.5476
4.0845 17.4069
4.11786 16.3935
4.13951 16.6574
4.11211 17.7322
4.19799 20.3141
4.30213 -1.50126
4.2821 16.3261
4.34335 12.7159
4.41064 3.57236
4.43919 1.00367
4.3469 11.1563
4.43029 15.0621
4.36095 20.9688
4.44636 5.7546
4.39172 22.2963
4.45465 14.5673
4.50646 16.0162
4.56544 15.5295
4.59258 8.74394
4.50158 24.1476
4.59662 15.1807
4.57887 14.812
4.53676 23.6729
4.61415 14.9548
4.6139 16.4396
4.65417 17.408
4.64285 12.9453
4.65652 21.4457
4.71163 13.6922
4.72129 16.072
4.70959 16.5482
4.73733 16.6377
4.82315 11.381
4.73543 19.5051
4.77145 24.1644
4.76915 21.3454
4.76835 18.8636
4.80138 18.1716
4.96908 9.9059
4.93395 17.7608
4.98509 16.0463
4.96098 18.6435
4.9879 18.3779
5.00728 15.2673
4.9958 17.7014
5.05879 20.3175
5.07469 20.4915
5.16209 18.9768
5.21222 11.2755
5.15642 19.6457
5.09894 20.7377
5.14287 22.6491
5.15266 25.8262
5.14746 31.3078
5.16899 20.9312
5.20964 25.6862
5.21752 22.4595
5.21122 28.9253
5.20723 27.3672
5.2509 25.8513
5.21541 26.2245
5.24572 25.5757
5.35368 25.2146
5.34621 25.3503
5.31501 30.7828
5.32438 25.8263
5.33305 28.7608
5.41164 18.5481
5.39986 29.1397
5.37275 27.9249
5.35206 32.541
5.42949 30.579
5.40395 36.334
5.51742 33.2439
5.4129 39.0743
5.46876 37.9523
5.50001 33.9985
5.45349 37.3012
5.53173 32.1376
5.57972 31.3321
5.5694 31.4672
5.59288 35.967
5.61995 32.0494
5.60156 36.1651
5.60245 40.0265
5.59289 39.0933
5.67295 33.0617
5.69949 28.0417
5.66043 30.5646
5.72899 29.094
5.7351 30.8985
5.74316 32.6079
5.79357 31.31
5.84884 30.7237
5.87254 24.0915
5.87378 22.9027
5.89664 21.9503
5.92627 21.9785
5.9738 24.9872
5.95751 28.7885
5.98701 30.5193
5.98531 25.4125
6.03663 28.6356
6.02977 30.9834
6.10293 24.4945
6.08139 24.5565
6.08217 32.3744
6.14294 28.18
6.14823 24.49
6.11465 27.1252
6.12095 28.1497
6.08102 29.0412
6.18183 25.4166
6.19916 19.637
6.24602 19.9345
6.25052 29.8893
6.17399 31.744
6.21978 34.9461
6.27561 31.42
6.33385 26.9178
6.33674 25.8193
6.37169 26.4244
6.29258 32.391
6.26684 41.0582
6.40469 27.2724
6.38659 33.7549
6.40215 31.1474
6.4768 30.6141
6.45025 32.9713
6.48659 31.9208
6.49451 31.3944
6.50466 38.8559
6.46253 41.7798
6.52299 35.0573
6.51715 38.889
6.52948 46.0606
6.55242 39.6692
6.63808 37.7631
6.55772 45.4856
6.55259 44.9434
6.61407 41.3105
6.69461 35.4397
6.69321 37.2036
6.71002 39.1122
6.73125 33.9009
6.76275 35.0669
6.72498 38.2292
6.69759 43.6657
6.74748 41.2863
6.75242 43.6625
6.69709 55.6246
6.68122 56.8679
6.68289 58.2253
6.72261 59.7692
6.78192 55.9982
6.78983 56.3333
6.74193 63.4524
6.82797 59.8084
6.80884 48.8881
6.82227 52.5542
6.8059 57.9718
6.84925 54.826
6.86624 53.5891
6.83111 56.1767
6.8885 58.4675
6.95115 56.8036
6.94901 58.315
7.02031 54.0232
6.99141 60.3356
7.05093 55.8396
7.20881 40.0471
7.18231 49.7232
7.1471 49.319
7.13369 55.9233
7.12304 54.1879
7.16409 54.8584
7.23307 50.3936
7.26018 47.254
7.21995 58.7955
7.27056 56.7828
7.30527 53.796
7.26177 55.5571
7.27818 56.4319
7.2326 62.7575
7.23849 62.4337
7.26323 61.2137
7.26698 70.8084
7.30169 69.5343
7.28503 66.3107
7.22748 77.1136
7.28029 76.2578
7.29312 76.2864
7.32628 74.0692
7.3447 76.6549
7.35596 71.026
7.38144 77.1884
7.43656 73.0531
7.44165 67.7102
7.39359 73.4833
7.39723 77.8219
7.44784 72.9071
7.50391 73.0602
7.45514 74.9799
7.48453 69.1894
7.50262 73.2085
7.6055 70.5762
7.54522 74.4436
7.58847 75.6756
7.66755 72.0607
7.64944 73.8287
7.61884 71.8382
7.69719 70.1678
7.67488 70.6943
7.66843 74.192
7.6862 71.1755
7.71255 70.354
7.73709 73.2625
7.73424 72.1385
7.77 67.7864
7.78266 71.8981
7.80254 77.5683
7.83739 70.2962
7.80995 73.4942
7.74245 84.7569
7.83454 83.4436
7.85903 79.1604
7.85143 83.3005
7.88755 87.1431
7.81378 85.5132
7.89575 83.9205
7.94103 80.1106
7.88245 81.099
7.81702 96.2067
7.85057 88.785
7.88272 87.3463
7.97152 90.6845
7.91343 91.0738
7.9475 91.9682
8.00052 89.2385
8.0615 86.0529
8.08622 80.8806
8.04743 87.9321
8.06641 91.0098
8.09753 80.6423
8.09411 88.324
8.12077 96.5538
8.20691 83.4371
8.19011 90.8305
8.10809 94.184
8.156 99.2732
8.15808 91.8245
8.17333 95.3102
8.15224 96.388
8.18483 91.1774
8.29163 88.3157
8.27013 91.3338
8.25606 99.7547
8.28234 99.9507
8.24951 102.315
8.31508 98.4555
8.38945 93.6832
8.46769 85.5387
8.53148 86.5603
8.6699 72.546
8.74105 71.7098
8.71049 80.397
8.75254 80.0076
8.73477 81.8094
8.78014 78.7747
8.85418 77.911
8.93779 71.8215
8.98879 65.5568
8.97387 74.6156
8.96421 74.2549
8.93414 81.1647
8.94883 84.6959
8.98326 79.7196
8.98746 84.7263
8.99301 83.8205
8.99484 83.1092
9.01721 83.6291
9.01026 82.5349
9.01004 86.3248
9.0558 82.323
9.04759 80.2262
9.08238 80.1186
9.11077 80.7745
9.11934 82.1965
9.07987 88.4082
9.11876 89.2879
9.18861 91.3358
9.21559 82.645
9.20663 86.9491
9.23345 84.3038
9.25377 80.3466
9.24917 83.9533
9.28658 81.4099
9.22955 91.2878
9.26495 88.5226
9.26613 87.995
9.29975 82.9014
9.30634 85.232
9.32234 83.7175
9.35412 91.5895
9.39607 88.9487
9.39543 89.5979
9.4547 85.8381
9.4024 95.0142
9.43977 93.263
9.50366 89.1732
9.55953 87.8842
9.57374 85.5266
9.61977 82.8479
9.62136 79.4709
9.63903 80.5001
9.61759 84.8311
9.66892 76.9071
9.66718 88.1786
9.72162 79.1061
9.77147 79.5187
9.76618 81.6815
9.85909 76.351
9.92985 73.1614
10.0855 57.2028
10.0973 62.9909
10.2334 55.3377
10.2116 55.4306
10.256 56.1911
10.3394 55.8888
10.4308 46.582
10.5423 43.4665
10.6497 34.3168
10.7007 33.4295
10.7876 32.3721
10.7919 29.8283
10.8209 28.8113
10.901 30.3789
10.9096 32.1854
10.9859 25.851
10.9903 33.1211
11.024 24.2021
11.0807 21.587
11.0941 31.4355
11.1703 25.8334
11.2538 16.9882
11.2475 24.257
11.2514 21.9652
11.303 23.1652
11.3566 20.9154
11.3116 28.0253
11.2818 39.2418
11.4008 27.5203
11.3734 36.0808
11.4725 26.1946
11.4717 28.7769
11.5721 26.9558
11.522 27.5629
11.5536 29.206
11.5191 28.217
11.567 33.3678
11.6157 29.2398
11.7003 26.004
11.7003 28.8419
11.7819 24.2397
11.8259 18.9099
11.8353 21.2543
11.8722 27.2703
12.0027 17.2014
11.9705 25.3872
11.9667 26.7381
11.9606 30.9892
11.9686 32.6385
12.0643 25.8258
12.0524 31.8787
12.0643 25.1975
12.1107 24.5418
12.1552 22.5554
12.1899 28.5368
12.2709 21.6348
12.2575 23.762
12.3011 25.2329
12.3231 21.4997
12.3563 17.504
12.4188 18.7232
12.4229 18.9713
12.4204 20.6916
12.4752 23.3382
12.4368 22.8291
12.4529 26.1435
12.5023 24.9361
12.4973 28.3364
12.5229 30.178
12.5729 24.5815
12.5718 33.1302
12.6086 30.3198
12.7014 22.3164
12.7383 28.0463
12.7102 37.5533
12.7671 30.8868
12.7272 41.1632
12.7335 47.5431
12.7945 41.5414
12.8104 42.5134
12.8621 42.3998
12.855 36.9365
12.8742 37.3436
12.9327 37.011
13.0138 30.0132
13.0546 29.1135
13.0638 31.8939
13.0464 31.8353
13.1658 31.7115
13.1502 29.6455
13.2196 31.2123
13.1821 38.3506
13.2383 30.8072
13.1916 38.1154
13.3063 31.64
13.381 29.7254
13.3372 31.6483
13.4053 27.3229
13.504 22.1097
13.4984 27.1
13.5759 17.088
13.6675 15.3974
13.6147 25.3525
13.6722 15.5846
13.6387 21.3784
13.6571 25.1914
13.7321 15.8051
13.8046 14.4599
13.7596 22.7098
13.7534 25.3374
13.8029 24.1318
13.8324 26.4951
13.8269 25.4055
13.8584 21.7987
13.9099 19.6701
13.8575 23.0071
13.788 33.259
13.8932 26.8256
13.9447 26.7513
13.9783 21.4578
14.0136 22.8779
14.0044 26.7503
14.143 16.6248
14.1552 18.4967
14.1846 23.5555
14.1567 25.6594
14.2126 20.9065
14.183 23.8836
14.2255 17.964
14.2937 16.9369
14.2638 21.0288
14.338 11.2055
14.3357 25.5547
14.403 12.7539
14.4352 20.0052
14.4694 14.1775
14.5181 13.0357
14.5164 16.392
14.5781 13.2379
14.5756 15.4226
14.4944 16.6584
14.5365 19.4617
14.5272 21.4448
14.6749 7.62751
14.6686 16.36
14.6525 13.0119
14.6663 20.3708
14.6877 14.3895
14.6304 25.8492
14.6794 22.9472
14.7425 20.9567
14.7822 22.9105
14.8953 17.308
14.8674 26.6071
14.9407 15.0161
14.9198 16.67
14.8533 26.4845
14.8944 27.4151
14.9838 17.0143
14.9465 24.1925
15.0505 16.2493
15.1003 15.2723
15.0904 25.1609
15.0911 25.7163
15.1514 18.8637
15.182 20.6674
15.2204 22.6603
15.2976 18.1829
15.3099 16.6168
15.3525 16.8321
15.3232 23.6531
15.2249 33.3783
15.3219 28.4919
15.4237 19.584
15.3642 24.9839
15.5266 16.3382
15.5957 14.0406
15.5165 19.1101
15.5412 17.018
15.5803 19.6509
15.6606 14.85
15.6755 19.4622
15.7226 18.0731
15.692 18.2469
15.6885 19.2116
15.7623 18.8644
15.755 24.6044
15.8566 12.8111
15.7838 22.8915
15.8785 14.6737
15.9037 14.3054
15.8753 22.4641
15.9065 19.6401
16.0106 14.4551
15.9841 16.5637
15.9606 22.3144
15.966 25.0177
15.9974 20.6491
16.0811 22.7179
16.156 15.1618
16.0922 20.2371
16.1168 20.5877
16.1329 19.1408
16.0884 24.4089
16.1209 24.9293
16.1019 30.1919
16.1079 34.6906
16.2204 17.9155
16.1561 26.3476
16.1779 32.8511
16.2417 26.5332
16.288 23.2452
16.2563 33.0339
16.2772 28.6026
16.3799 22.5962
16.4086 22.6291
16.494 16.0264
16.484 22.5134
16.4304 30.9147
16.5107 20.4528
16.5207 22.737
16.5428 25.4253
16.612 19.5768
16.6274 14.4223
16.612 16.8013
16.5865 23.0241
16.5604 26.996
16.5495 28.7027
16.5518 35.8244
16.5641 37.0074
16.6026 35.2851
16.7025 28.074
16.7229 27.9795
16.723 29.7556
16.6535 36.4249
16.7016 32.1706
16.724 34.7076
16.7741 34.7645
16.7477 39.6794
16.7614 44.8004
16.8164 36.0635
16.7953 39.0121
16.867 37.3022
16.8601 35.5002
16.9051 37.3444
16.8796 35.2241
16.8733 41.7131
16.9061 45.4082
16.9154 46.2893
17.0008 41.2474
17.0552 36.9725
17.125 33.6734
17.1329 31.7814
17.1028 37.4207
17.0287 47.1873
17.0529 45.864
17.0231 54.1374
17.0986 47.867
17.0686 52.3577
17.0975 51.8447
17.0926 53.3284
17.1361 50.5733
17.1905 44.9497
17.1912 50.6911
17.2119 42.8633
17.2725 44.6422
17.269 48.0836
17.295 46.6335
17.3621 43.2593
17.2951 52.3572
17.323 52.0167
17.3534 44.1238
17.352 45.583
17.3474 49.2592
17.4167 47.2678
17.429 49.2627
17.4729 46.4508
17.4747 47.1247
17.3975 52.9635
17.4374 57.124
17.4457 57.4935
17.4646 55.2738
17.4752 57.0366
17.5343 51.4912
17.5164 54.0236
17.5008 54.5072
17.4866 57.8355
17.4772 62.0298
17.5119 63.0316
17.5219 64.0675
17.5591 57.5402
17.5248 61.7219
17.6048 56.8211
17.6054 59.8429
17.628 61.3873
17.6143 63.9697
17.5815 65.5414
17.6214 67.5096
17.6439 66.1833
17.6519 65.198
17.7321 62.1139
17.7633 68.0618
17.8052 66.4221
17.7715 73.279
17.8161 67.2805
17.8859 65.1013
17.7309 80.6785
17.7842 77.4973
17.7295 82.3656
17.8094 77.4092
17.8128 76.171
17.8595 67.2655
17.8161 85.1311
17.8917 72.3669
17.9235 70.1165
17.9322 78.9241
17.9073 80.7781
17.9597 75.6065
17.9054 88.3143
17.9271 80.8497
17.9911 79.7122
18.0242 76.1001
18.0291 78.0823
18.0699 75.6071
18.0902 76.5752
18.0709 78.544
18.0394 84.6567
18.0917 81.114
18.0854 83.5045
18.0431 89.462
18.1012 88.9833
18.08 88.261
18.1892 75.9441
18.1625 84.9047
18.1452 84.5994
18.1871 77.3446
18.2111 77.787
18.1974 84.4265
18.2255 74.9529
18.2404 82.5701
18.2634 71.4963
18.2827 74.6559
18.2795 76.4351
18.2321 90.9964
18.1616 92.4302
18.2785 86.8985
18.317 85.4087
18.3386 85.8974
18.2974 91.8145
18.3393 91.9875
18.3513 93.2084
18.3903 93.6084
18.3557 98.5163
18.406 93.974
18.4528 88.9619
18.3929 99.7554
18.445 96.849
18.4101 101.623
18.4407 103.469
18.4195 103.676
18.4394 94.848
18.4315 104.611
18.5073 96.8571
18.5147 97.6437
18.5857 89.9245
18.5518 101.988
18.5548 102.159
18.6096 101.176
18.6222 104.253
18.5983 105.109
18.6631 98.9585
18.6884 94.215
18.6571 99.8436
18.6366 105.021
18.7003 98.0641
18.7528 95.3632
18.7719 95.6893
18.7231 100.469
18.7321 102.72
18.7508 109.037
18.8211 100.552
18.8685 97.7603
18.8888 102.058
18.9367 97.4341
19.0003 99.6075
18.9887 103.137
19.0133 98.6927
19.0751 93.6783
19.1793 87.7127
19.2104 86.1253
19.2179 86.9971
19.249 91.2019
19.3128 82.6221
19.3671 81.0229
19.4551 78.6662
19.5233 74.9688
19.5398 78.0372
19.5998 70.1694
19.5629 74.2844
19.5846 78.0844
19.672 69.3179
19.7164 69.2276
19.7745 64.8195
19.8227 66.0099
19.8482 62.1455
19.8405 69.1192
19.8918 67.7455
19.9323 63.6114
19.9787 61.2017
19.9798 63.9346
19.989 69.7837
20.0593 63.5175
20.1625 58.4791
20.1469 66.4671
20.2387 57.2158
20.3351 54.7263
20.3288 52.5795
20.2874 60.778
20.275 63.0099
20.3301 59.6432
20.3689 53.6615
20.4237 60.4112
20.4376 54.9688
20.4673 54.4213
20.4832 49.372
20.502 51.4724
20.6169 48.4607
20.5939 48.8104
20.6817 39.2031
20.6817 50.0935
20.775 39.4477
20.7717 42.3748
20.785 48.7127
20.7182 47.0906
20.7842 49.6074
20.816 56.3869
20.8086 55.2906
20.8533 52.1019
20.7988 61.9606
20.8453 59.1174
20.9586 54.0319
20.9477 56.8105
21.0012 53.3827
21.018 54.9153
21.137 44.0173
21.1385 46.7931
21.217 39.1199
21.2048 39.1693
21.2837 36.2625
21.3539 27.9931
21.3957 28.4293
21.3464 32.0419
21.3548 32.4184
21.3597 30.9471
21.384 33.4121
21.4373 24.7089
21.4001 37.6474
21.4069 34.6794
21.455 28.3257
21.499 33.0699
21.4335 42.4308
21.5115 34.3336
21.6092 32.1369
21.6252 28.8182
21.6673 33.4924
21.7339 26.7299
21.7021 35.7544
21.8022 27.0096
21.8023 27.9967
21.8496 23.6481
21.8163 33.5281
21.8147 32.1251
21.7676 35.1847
21.7691 38.7301
21.8596 31.0025
21.8798 31.6083
21.904 36.0218
21.9267 33.0584
21.9759 29.4947
22.0533 25.2799
21.9544 35.7412
22.0304 28.0866
22.0568 27.7586
21.9847 31.6842
21.9376 41.9856
22.0566 30.8337
22.0788 32.4464
22.1458 27.7409
22.1777 26.6003
22.2163 27.6828
22.1887 33.7829
22.2477 33.0459
22.2882 30.5861
22.2757 32.981
22.2756 36.9305
22.4406 22.301
22.3916 31.8586
22.4764 23.8955
22.4832 29.793
22.5471 28.6132
22.5315 32.0974
22.5417 29.6161
22.578 25.419
22.5699 31.5766
22.6436 22.2413
22.6404 26.7257
22.7086 21.5349
22.7012 26.5011
22.7194 24.6853
22.7346 24.3192
22.7566 29.3315
22.7609 28.331
22.7798 34.376
22.7692 34.1954
22.7639 36.2611
22.6856 44.1312
22.7225 39.76
22.8211 32.8571
22.7984 39.6298
22.7887 36.8792
22.8637 30.8883
22.8896 31.5305
22.9625 26.0704
22.9565 29.5952
22.9952 27.9082
23.0576 27.8903
23.0338 31.6108
23.0811 24.9073
23.1459 28.7838
23.1827 21.1047
23.1752 23.8071
23.2482 26.9691
23.2791 23.4594
23.2668 22.0736
23.2931 29.3254
23.4082 19.4108
23.3729 23.257
23.4226 21.9719
23.474 19.4985
23.5341 16.4727
23.558 18.2536
23.6623 5.8786
23.5963 19.0136
23.6037 21.5884
23.6433 22.5015
23.5874 32.8395
23.6388 21.5265
23.6264 29.2255
23.6853 20.0684
23.8357 9.6299
23.8095 17.3804
23.8431 13.043
23.8214 18.244
23.8869 19.7503
23.7805 27.6538
23.8413 23.4273
23.8687 25.5045
23.8949 17.3939
23.8716 18.5845
23.8397 27.2803
23.9501 23.4119
24.0555 10.7097
24.0281 14.4815
24.1705 6.76445
24.1369 9.81911
24.2648 0.978396
24.2347 17.6811
24.2457 14.3106
24.2398 18.2936
24.2416 15.968
24.2682 15.7296
24.2393 26.4082
24.3491 24.7635
24.3605 15.3431
24.3172 24.648
24.3459 23.4794
24.3663 21.8198
24.3078 28.1883
24.4382 18.735
24.5062 11.3889
24.5738 11.9704
24.5509 13.1658
24.5125 25.5434
24.4183 33.4237
24.5198 24.8174
24.5085 32.0142
24.5305 30.2873
24.6334 19.3098
24.7125 17.2831
24.6696 22.9586
24.7708 19.5855
24.7319 19.3063
24.7983 16.5249
24.8412 16.2579
24.833 23.4246
24.8225 20.244
24.8673 24.8764
24.8351 27.1437
24.8977 17.8688
24.9376 23.5904
24.915 24.4735
24.9459 26.5636
24.9945 25.2733
24.9881 17.6646
25.0252 17.7644
25.0061 23.2463
25.0247 21.2688
25.1129 19.6016
25.1644 12.0039
25.1515 16.2919
25.2218 15.9694
25.221 14.4792
25.2774 13.9221
25.3641 6.66947
25.32 12.914
25.3008 23.7996
25.2951 23.0257
25.3095 18.2068
25.3604 20.7753
25.4003 11.406
25.3802 19.0652
25.453 10.3017
25.4494 17.6783
25.4219 24.21
25.4629 20.2271
25.542 13.0975
25.6246 14.1693
25.6166 15.3603
25.6257 10.1595
25.583 17.244
25.6634 11.6826
25.6534 13.397
25.6303 20.1185
25.6466 15.1864
25.6908 18.7632
25.6623 24.9164
25.7146 15.2652
25.6766 26.2463
25.6903 23.2718
25.7253 26.0623
25.7624 24.0798
25.7493 30.8336
25.8384 21.9153
25.8985 18.7741
25.8508 28.2664
25.9225 21.0817
25.9175 27.3081
25.9439 23.4047
26.0357 22.1459
26.0263 18.7224
26.0307 21.9713
26.0165 17.5594
26.0984 18.8009
26.0619 21.8665
26.1463 19.7821
26.1435 21.638
26.2258 19.3596
26.3295 12.5143
26.2827 17.7084
26.2859 14.9558
26.2982 23.2415
26.2969 24.9769
26.3149 21.9105
26.3626 19.1338
26.3756 20.9508
26.3512 30.3525
26.3437 24.1352
26.3662 27.7529
26.359 31.102
26.3471 26.5336
26.4285 25.761
26.4898 26.1749
26.5706 18.4515
26.5392 18.6011
26.6434 16.8647
26.5338 30.5152
26.4844 37.6058
26.5769 28.6606
26.6599 29.2136
26.6249 28.6866
26.6106 35.7362
26.684 28.6998
26.7536 22.8439
26.7417 27.1306
26.8546 16.5391
26.8941 19.0126
26.8636 23.6553
26.882 19.2473
26.8131 29.5937
26.8434 33.0911
26.8441 32.0056
26.805 36.7929
26.8135 37.9505
26.9117 29.2582
26.9304 32.9301
26.9847 28.7519
26.954 33.5396
26.9657 37.0117
26.9489 37.9057
27.0545 31.6924
27.0606 32.5481
27.0785 31.5376
27.1606 25.4269
27.1482 28.9269
27.2658 19.2538
27.2223 28.935
27.178 37.0706
27.2103 32.1476
27.2589 30.1547
27.2553 33.3886
27.2435 38.9667
27.2633 30.8544
27.3416 24.6145
27.3341 28.4585
27.3789 22.742
27.4647 21.1896
27.38 31.9511
27.3776 35.9829
27.4493 37.9477
27.4445 32.2896
27.4508 34.4272
27.4238 39.4674
27.4218 43.2461
27.4879 34.7718
27.5092 41.2124
27.5693 36.2672
27.6048 36.2072
27.611 35.4288
27.6983 31.1474
27.716 31.153
27.7688 33.4407
27.7138 38.5071
27.7675 32.9411
27.7744 38.3273
27.808 36.123
27.8904 36.5741
27.951 27.8578
27.9438 31.4592
27.9259 34.1919
28.0329 33.2023
27.9973 31.3854
28.0235 30.9833
27.9828 33.7256
28.0526 31.5325
28.1761 22.7406
28.1881 26.2481
28.1598 24.8748
28.1531 30.3841
28.1542 29.9071
28.1853 29.3986
28.1518 35.4455
28.2567 26.9642
28.303 22.2052
28.2687 30.1127
28.307 30.465
28.2847 34.1302
28.3295 31.3684
28.3437 31.6921
28.4111 31.1057
28.4386 21.2678
28.4242 22.4542
28.4611 30.9316
28.5862 20.2894
28.5662 18.5782
28.628 17.9837
28.5876 24.9576
28.6442 25.7347
28.6091 32.8417
28.6894 27.2088
28.6614 31.2257
28.718 21.0479
28.7247 24.4171
28.7533 21.8939
28.7581 21.3885
28.6312 36.6576
28.7295 33.2759
28.7747 27.6563
28.8292 20.9471
28.8727 19.4874
28.9098 23.7098
28.897 21.7052
28.9493 21.479
29.0288 23.7293
29.0189 21.4707
29.0701 18.8771
29.0456 25.5792
29.0704 28.5463
29.0595 23.9897
29.104 25.8296
29.1061 28.4022
29.0332 32.8954
29.1443 22.9345
29.1792 21.5349
29.1601 23.7048
29.1801 29.9739
29.1863 32.5963
29.2498 32.1825
29.2433 31.7328
29.3046 26.0111
29.2946 29.378
29.3682 27.1121
29.3967 26.2336
29.4098 32.3361
29.4932 23.7221
29.5256 25.0138
29.446 35.0532
29.5581 25.3711
29.614 19.2894
29.5296 39.6422
29.6238 30.7349
29.6095 33.1315
29.6078 34.4883
29.6875 24.6224
29.7672 18.5742
29.7777 24.3607
29.7694 28.5978
29.8361 23.0812
29.8667 16.6515
29.8099 30.6586
29.8114 26.6869
29.9393 17.4503
29.8567 29.6695
29.8507 36.3341
30.0157 17.1614
30.014 15.3144
29.907 27.7587
29.9682 28.033
29.9733 28.141
30.0071 27.9467
30.0071 27.1625
30.0516 27.214
30.0541 22.7026
30.1092 22.6225
30.1106 21.9267
30.1184 24.6217
30.1849 16.0398
30.1341 30.2606
30.0906 28.7462
30.177 21.7143
30.2298 22.885
30.2134 22.4386
30.2677 26.8863
30.3208 23.1411
30.3183 20.0766
30.2962 26.8428
30.3496 19.2869
30.3214 29.2267
30.3812 22.4154
30.3494 32.8505
30.3449 32.0626
30.4109 28.5608
30.4461 19.1364
30.4761 17.412
30.4693 23.5491
30.486 22.4896
30.4814 28.7496
30.5126 27.1991
30.5442 27.6081
30.5316 30.679
30.6044 23.706
30.607 24.0241
30.6165 31.4087
30.7089 22.0696
30.7944 21.6889
30.8253 18.2012
30.7571 26.6216
30.7781 19.2631
30.8281 18.602
30.7833 26.5393
30.8201 27.97
30.8303 33.3829
30.843 27.9644
30.8849 24.8316
30.9394 25.5051
30.9835 28.4877
31.0659 17.0516
31.0488 23.3303
31.0112 27.9137
31.0466 25.1042
31.1383 20.5287
31.1174 24.4066
31.1624 19.936
31.2127 19.3005
